id,date,kickoffAt,timeIST,season,sport,league,leagueId,homeTeam,awayTeam,homeGoals,awayGoals,FTHG,FTAG,FTR,completed,B365H,B365D,B365A
GER_BUNDESLIGA-1617-14,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Freiburg,M'gladbach,3,1,3,1,H,True,3.6,3.6,2.0
ENG_PL-1617-33,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Stoke,Tottenham,0,4,0,4,A,True,4.6,3.75,1.85
GER_BUNDESLIGA-1617-15,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Ingolstadt,Hertha,0,2,0,2,A,True,2.4,3.1,3.2
ITA_SERIEA-1617-20,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Palermo,Napoli,0,3,0,3,A,True,9.0,5.0,1.33
ITA_SERIEA-1617-21,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Juventus,Sassuolo,3,1,3,1,H,True,1.3,5.0,12.0
FRA_LIGUE1-1617-31,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Lyon,Bordeaux,1,3,1,3,A,True,1.62,3.8,5.5
FRA_LIGUE1-1617-33,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Lille,Monaco,1,4,1,4,A,True,2.6,2.9,3.1
FRA_LIGUE1-1617-34,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Guingamp,Montpellier,1,1,1,1,D,True,2.3,3.1,3.5
FRA_LIGUE1-1617-35,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Angers,Dijon,3,1,3,1,H,True,2.25,3.1,3.5
FRA_LIGUE1-1617-36,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Bastia,Toulouse,2,1,2,1,H,True,2.75,3.0,2.75
GER_BUNDESLIGA-1617-10,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Wolfsburg,FC Koln,0,0,0,0,D,True,1.85,3.75,4.2
GER_BUNDESLIGA-1617-11,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,RB Leipzig,Dortmund,1,0,1,0,H,True,5.25,4.2,1.62
GER_BUNDESLIGA-1617-12,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Leverkusen,Hamburg,3,1,3,1,H,True,1.45,4.5,7.0
GER_BUNDESLIGA-1617-13,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Darmstadt,Ein Frankfurt,1,0,1,0,H,True,3.0,3.3,2.4
ENG_PL-1617-32,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Manchester United,Manchester City,1,2,1,2,A,True,2.38,3.25,3.4
FRA_LIGUE1-1617-32,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Lorient,Nancy,0,2,0,2,A,True,2.38,3.1,3.3
ENG_PL-1617-35,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Bournemouth,West Brom,1,0,1,0,H,True,2.05,3.25,4.33
ENG_PL-1617-36,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Arsenal,Southampton,2,1,2,1,H,True,1.57,4.2,6.5
ENG_PL-1617-37,2016-09-10T00:00:00.000Z,2016-09-10T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Liverpool,Leicester,4,1,4,1,H,True,1.7,4.0,5.5
ITA_SERIEA-1617-25,2016-09-11T00:00:00.000Z,2016-09-11T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Milan,Udinese,0,1,0,1,A,True,1.67,4.0,5.0
ITA_SERIEA-1617-24,2016-09-11T00:00:00.000Z,2016-09-11T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Chievo,Lazio,1,1,1,1,D,True,3.0,3.2,2.5
ITA_SERIEA-1617-23,2016-09-11T00:00:00.000Z,2016-09-11T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Bologna,Cagliari,2,1,2,1,H,True,2.1,3.25,3.75
ITA_SERIEA-1617-22,2016-09-11T00:00:00.000Z,2016-09-11T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Atalanta,Torino,2,1,2,1,H,True,2.6,3.2,2.8
ENG_PL-1617-38,2016-09-11T00:00:00.000Z,2016-09-11T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Swansea,Chelsea,2,2,2,2,D,True,5.75,4.0,1.67
ITA_SERIEA-1617-26,2016-09-11T00:00:00.000Z,2016-09-11T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Pescara,Inter,1,2,1,2,A,True,4.75,3.75,1.75
ESP_LALIGA-1617-26,2016-09-11T00:00:00.000Z,2016-09-11T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Granada,Eibar,1,2,1,2,A,True,2.15,3.25,3.5
ESP_LALIGA-1617-27,2016-09-11T00:00:00.000Z,2016-09-11T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,La Coruna,Athletic Bilbao,0,1,0,1,A,True,3.6,3.25,2.15
ESP_LALIGA-1617-28,2016-09-11T00:00:00.000Z,2016-09-11T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Sp Gijon,Leganes,2,1,2,1,H,True,2.25,3.2,3.4
ITA_SERIEA-1617-27,2016-09-11T00:00:00.000Z,2016-09-11T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Roma,Sampdoria,3,2,3,2,H,True,1.33,5.25,9.0
GER_BUNDESLIGA-1617-17,2016-09-11T00:00:00.000Z,2016-09-11T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Werder Bremen,Augsburg,1,2,1,2,A,True,2.3,3.4,3.1
ESP_LALIGA-1617-29,2016-09-11T00:00:00.000Z,2016-09-11T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Valencia,Betis,2,3,2,3,A,True,1.65,4.2,5.0
FRA_LIGUE1-1617-39,2016-09-11T00:00:00.000Z,2016-09-11T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Rennes,Caen,2,0,2,0,H,True,2.0,3.3,4.0
FRA_LIGUE1-1617-38,2016-09-11T00:00:00.000Z,2016-09-11T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Nice,Marseille,3,2,3,2,H,True,2.3,3.2,3.4
FRA_LIGUE1-1617-37,2016-09-11T00:00:00.000Z,2016-09-11T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Nantes,Metz,0,3,0,3,A,True,1.73,3.4,5.5
GER_BUNDESLIGA-1617-16,2016-09-11T00:00:00.000Z,2016-09-11T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Mainz,Hoffenheim,4,4,4,4,D,True,2.0,3.5,3.75
ITA_SERIEA-1617-28,2016-09-12T00:00:00.000Z,2016-09-12T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Empoli,Crotone,2,1,2,1,H,True,1.57,4.0,6.0
ENG_PL-1617-39,2016-09-12T00:00:00.000Z,2016-09-12T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Sunderland,Everton,0,3,0,3,A,True,3.8,3.5,2.1
ENG_PL-1617-40,2016-09-16T00:00:00.000Z,2016-09-16T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Chelsea,Liverpool,1,2,1,2,A,True,2.25,3.5,3.4
FRA_LIGUE1-1617-40,2016-09-16T00:00:00.000Z,2016-09-16T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Caen,Paris SG,0,6,0,6,A,True,7.0,4.5,1.4
ESP_LALIGA-1617-30,2016-09-16T00:00:00.000Z,2016-09-16T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Betis,Granada,2,2,2,2,D,True,1.73,3.75,5.0
GER_BUNDESLIGA-1617-18,2016-09-16T00:00:00.000Z,2016-09-16T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,FC Koln,Freiburg,3,0,3,0,H,True,1.8,3.6,4.5
ITA_SERIEA-1617-29,2016-09-16T00:00:00.000Z,2016-09-16T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Sampdoria,Milan,0,1,0,1,A,True,3.1,3.3,2.3
ITA_SERIEA-1617-30,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Lazio,Pescara,3,0,3,0,H,True,1.5,4.33,6.5
ITA_SERIEA-1617-31,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Napoli,Bologna,3,1,3,1,H,True,1.25,6.0,12.0
FRA_LIGUE1-1617-41,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Nancy,Nantes,1,1,1,1,D,True,2.6,2.9,3.1
GER_BUNDESLIGA-1617-19,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Hoffenheim,Wolfsburg,0,0,0,0,D,True,3.1,3.6,2.25
GER_BUNDESLIGA-1617-24,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Ein Frankfurt,Leverkusen,2,1,2,1,H,True,4.0,3.5,1.95
ENG_PL-1617-41,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Everton,Middlesbrough,3,1,3,1,H,True,1.67,3.8,6.0
ENG_PL-1617-42,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Hull,Arsenal,1,4,1,4,A,True,6.0,4.2,1.6
ENG_PL-1617-43,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Leicester,Burnley,3,0,3,0,H,True,1.5,4.33,8.0
ENG_PL-1617-44,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Manchester City,Bournemouth,4,0,4,0,H,True,1.29,6.0,12.0
ENG_PL-1617-45,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,West Brom,West Ham,4,2,4,2,H,True,2.8,3.2,2.8
FRA_LIGUE1-1617-46,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Bordeaux,Angers,0,1,0,1,A,True,1.8,3.5,4.75
FRA_LIGUE1-1617-45,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Lorient,Lille,1,0,1,0,H,True,3.1,3.1,2.5
FRA_LIGUE1-1617-44,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Dijon,Metz,0,0,0,0,D,True,2.15,3.1,3.75
FRA_LIGUE1-1617-43,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Toulouse,Guingamp,2,1,2,1,H,True,2.0,3.25,4.0
GER_BUNDESLIGA-1617-20,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,M'gladbach,Werder Bremen,4,1,4,1,H,True,1.44,4.5,7.5
GER_BUNDESLIGA-1617-21,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Hamburg,RB Leipzig,0,4,0,4,A,True,2.75,3.25,2.63
FRA_LIGUE1-1617-42,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Monaco,Rennes,3,0,3,0,H,True,1.73,3.5,5.0
GER_BUNDESLIGA-1617-23,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Dortmund,Darmstadt,6,0,6,0,H,True,1.13,9.0,21.0
ESP_LALIGA-1617-31,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Leganes,Barcelona,1,5,1,5,A,True,17.0,7.0,1.18
ESP_LALIGA-1617-32,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Las Palmas,Malaga,1,0,1,0,H,True,2.3,3.25,3.3
ESP_LALIGA-1617-33,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Atletico Madrid,Sp Gijon,5,0,5,0,H,True,1.18,6.5,21.0
ESP_LALIGA-1617-34,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Eibar,Sevilla,1,1,1,1,D,True,3.1,3.3,2.35
GER_BUNDESLIGA-1617-22,2016-09-17T00:00:00.000Z,2016-09-17T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Bayern Munich,Ingolstadt,3,1,3,1,H,True,1.07,12.0,34.0
ITA_SERIEA-1617-33,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Torino,Empoli,0,0,0,0,D,True,1.75,3.6,4.75
ITA_SERIEA-1617-34,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Sassuolo,Genoa,2,0,2,0,H,True,2.2,3.2,3.5
ITA_SERIEA-1617-35,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Cagliari,Atalanta,3,0,3,0,H,True,2.6,3.2,2.8
ITA_SERIEA-1617-36,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Fiorentina,Roma,1,0,1,0,H,True,2.9,3.5,2.4
ITA_SERIEA-1617-37,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Crotone,Palermo,1,1,1,1,D,True,3.0,3.2,2.5
ITA_SERIEA-1617-38,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Inter,Juventus,2,1,2,1,H,True,4.0,3.5,1.95
ENG_PL-1617-49,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Southampton,Swansea,1,0,1,0,H,True,1.7,3.8,5.75
GER_BUNDESLIGA-1617-26,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Hertha,Schalke 04,2,0,2,0,H,True,2.5,3.4,2.8
ITA_SERIEA-1617-32,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Udinese,Chievo,1,2,1,2,A,True,2.0,3.25,4.0
ENG_PL-1617-48,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Crystal Palace,Stoke,4,1,4,1,H,True,2.0,3.5,4.2
ENG_PL-1617-46,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Watford,Manchester United,3,1,3,1,H,True,6.0,4.2,1.62
FRA_LIGUE1-1617-49,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,St Etienne,Bastia,1,0,1,0,H,True,1.65,3.6,6.0
FRA_LIGUE1-1617-48,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Montpellier,Nice,1,1,1,1,D,True,2.3,3.2,3.3
FRA_LIGUE1-1617-47,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Marseille,Lyon,0,0,0,0,D,True,2.7,3.4,2.6
ESP_LALIGA-1617-38,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Villarreal,Sociedad,2,1,2,1,H,True,1.85,3.5,4.5
ESP_LALIGA-1617-37,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Osasuna,Celta,0,0,0,0,D,True,2.9,3.1,2.6
ESP_LALIGA-1617-36,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Espanol,Real Madrid,0,2,0,2,A,True,7.5,5.5,1.36
ESP_LALIGA-1617-35,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Athletic Bilbao,Valencia,2,1,2,1,H,True,1.85,3.6,4.33
ENG_PL-1617-47,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,Premier League,ENG_PL,Tottenham,Sunderland,1,0,1,0,H,True,1.33,5.5,11.0
GER_BUNDESLIGA-1617-25,2016-09-18T00:00:00.000Z,2016-09-18T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Augsburg,Mainz,1,3,1,3,A,True,2.38,3.4,3.0
ESP_LALIGA-1617-39,2016-09-19T00:00:00.000Z,2016-09-19T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Alaves,La Coruna,0,0,0,0,D,True,2.3,3.0,3.5
GER_BUNDESLIGA-1617-27,2016-09-20T00:00:00.000Z,2016-09-20T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Darmstadt,Hoffenheim,1,1,1,1,D,True,3.5,3.5,2.1
GER_BUNDESLIGA-1617-28,2016-09-20T00:00:00.000Z,2016-09-20T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Freiburg,Hamburg,1,0,1,0,H,True,2.3,3.4,3.1
GER_BUNDESLIGA-1617-29,2016-09-20T00:00:00.000Z,2016-09-20T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Ingolstadt,Ein Frankfurt,0,2,0,2,A,True,2.25,3.25,3.4
GER_BUNDESLIGA-1617-30,2016-09-20T00:00:00.000Z,2016-09-20T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Wolfsburg,Dortmund,1,5,1,5,A,True,4.75,3.75,1.75
ITA_SERIEA-1617-39,2016-09-20T00:00:00.000Z,2016-09-20T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Milan,Lazio,2,0,2,0,H,True,2.15,3.4,3.4
FRA_LIGUE1-1617-51,2016-09-20T00:00:00.000Z,2016-09-20T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Paris SG,Dijon,3,0,3,0,H,True,1.11,9.0,23.0
FRA_LIGUE1-1617-50,2016-09-20T00:00:00.000Z,2016-09-20T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Lille,Toulouse,1,2,1,2,A,True,2.05,3.1,4.0
ESP_LALIGA-1617-41,2016-09-20T00:00:00.000Z,2016-09-20T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Sevilla,Betis,1,0,1,0,H,True,1.45,4.5,7.0
ESP_LALIGA-1617-40,2016-09-20T00:00:00.000Z,2016-09-20T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Malaga,Eibar,2,1,2,1,H,True,1.85,3.4,4.75
FRA_LIGUE1-1617-58,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Bastia,Nancy,0,0,0,0,D,True,2.4,3.0,3.3
FRA_LIGUE1-1617-59,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Angers,Caen,2,1,2,1,H,True,2.25,3.2,3.4
ESP_LALIGA-1617-42,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Sociedad,Las Palmas,4,1,4,1,H,True,2.0,3.5,3.75
FRA_LIGUE1-1617-56,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Lyon,Montpellier,5,1,5,1,H,True,1.57,4.0,6.0
FRA_LIGUE1-1617-55,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Nantes,St Etienne,0,0,0,0,D,True,2.5,2.9,3.1
FRA_LIGUE1-1617-54,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Nice,Monaco,4,0,4,0,H,True,3.1,3.2,2.4
FRA_LIGUE1-1617-53,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Rennes,Marseille,3,2,3,2,H,True,2.3,3.3,3.2
FRA_LIGUE1-1617-52,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Metz,Bordeaux,0,3,0,3,A,True,3.2,3.1,2.4
FRA_LIGUE1-1617-57,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Ligue 1,FRA_LIGUE1,Guingamp,Lorient,1,0,1,0,H,True,2.05,3.2,4.0
ESP_LALIGA-1617-43,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Granada,Athletic Bilbao,1,2,1,2,A,True,4.5,3.5,1.85
ITA_SERIEA-1617-42,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Udinese,Fiorentina,2,2,2,2,D,True,3.25,3.25,2.3
ESP_LALIGA-1617-45,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Celta,Sp Gijon,2,1,2,1,H,True,1.57,4.0,6.0
ITA_SERIEA-1617-48,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Atalanta,Palermo,0,1,0,1,A,True,1.62,3.75,6.0
ITA_SERIEA-1617-47,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Bologna,Sampdoria,2,0,2,0,H,True,2.4,3.25,3.1
ITA_SERIEA-1617-46,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Empoli,Inter,0,2,0,2,A,True,4.33,3.3,1.95
ESP_LALIGA-1617-44,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,La Liga,ESP_LALIGA,Real Madrid,Villarreal,1,1,1,1,D,True,1.2,7.0,15.0
ITA_SERIEA-1617-44,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Pescara,Torino,0,0,0,0,D,True,3.25,3.25,2.3
ITA_SERIEA-1617-43,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Genoa,Napoli,0,0,0,0,D,True,4.75,3.75,1.75
ITA_SERIEA-1617-41,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Juventus,Cagliari,4,0,4,0,H,True,1.17,7.5,17.0
ITA_SERIEA-1617-40,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Roma,Crotone,4,0,4,0,H,True,1.13,8.5,23.0
GER_BUNDESLIGA-1617-35,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,RB Leipzig,M'gladbach,1,1,1,1,D,True,2.38,3.5,3.0
ITA_SERIEA-1617-45,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Serie A,ITA_SERIEA,Chievo,Sassuolo,2,1,2,1,H,True,2.4,3.2,3.1
GER_BUNDESLIGA-1617-33,2016-09-21T00:00:00.000Z,2016-09-21T00:00:00.000Z,07:30 PM IST,2016-17,football,Bundesliga,GER_BUNDESLIGA,Bayern Munich,Hertha,3,0,3,0,H,True,1.14,9.0,17.0
